,length,error
910,33.0,1.068650245666504
911,33.0,0.787562370300293
912,33.0,3.5976972579956055
913,33.0,0.3152313232421875
914,33.0,2.3350977897644043
915,33.0,3.097641944885254
916,23.0,0.46312379837036133
917,23.0,1.3211193084716797
918,23.0,0.7365884780883789
919,23.0,2.047762155532837
920,23.0,1.318119764328003
921,23.0,2.081296443939209
922,23.0,1.1990711688995361
923,23.0,0.29989004135131836
924,23.0,0.1745624542236328
925,23.0,1.6527199745178223
926,23.0,0.9004225730895996
927,23.0,0.705780029296875
928,23.0,0.7399563789367676
929,23.0,0.6135599613189697
930,23.0,2.574453115463257
931,23.0,0.01944255828857422
932,23.0,0.8432729244232178
933,23.0,1.452662467956543
934,23.0,1.3295583724975586
935,23.0,2.7296199798583984
936,23.0,0.18761253356933594
937,23.0,1.210923433303833
938,23.0,4.141500473022461
939,23.0,1.68416166305542
940,23.0,3.650071144104004
941,23.0,1.3272743225097656
942,68.0,2.057931900024414
943,68.0,9.081502914428711
944,68.0,1.8253898620605469
945,68.0,1.2578392028808594
946,68.0,4.546476364135742
947,68.0,1.0921154022216797
948,68.0,1.0868301391601562
949,68.0,1.3421134948730469
950,68.0,1.6726665496826172
951,68.0,2.3453311920166016
952,68.0,8.538091659545898
953,68.0,2.253875732421875
954,68.0,1.2713518142700195
955,68.0,4.391759872436523
956,68.0,1.6624221801757812
957,68.0,2.0153350830078125
958,68.0,6.389301300048828
959,68.0,3.8602466583251953
960,68.0,2.947908401489258
